MeterNo,SIP End Date and time,V,V,V,A,A,A,Hz,kWh(I) Tot,kWh(E) Tot,kVArh(Lg)-Wh(I),kVArh(Ld)-Wh(E),kVArh(Lg)-Wh(E),kVArh(Ld)-Wh(I),kVAh-Wh(I),kVAh-Wh(E),kWh(I-E) Bi,,,DataStatus,Units
29559724,23-08-2025 03:00,251.24 V,248.59 V,250.94 V,0.748 A,1.326 A,0.745 A,50.03 Hz,0.35 kWh(I) Tot,0 kWh(E) Tot,0.047 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.353 kVAh-Wh(I),0 kVAh-Wh(E),0.35 kWh(I-E) Bi,0.992,1,1,2
29559724,23-08-2025 03:30,252.81 V,250.38 V,252.61 V,0.767 A,1.329 A,0.77 A,50.046 Hz,0.358 kWh(I) Tot,0 kWh(E) Tot,0.047 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.361 kVAh-Wh(I),0 kVAh-Wh(E),0.358 kWh(I-E) Bi,0.992,1,1,2
29559724,23-08-2025 04:00,254.05 V,251.55 V,253.82 V,0.753 A,1.296 A,0.748 A,50.026 Hz,0.35 kWh(I) Tot,0 kWh(E) Tot,0.051 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.354 kVAh-Wh(I),0 kVAh-Wh(E),0.35 kWh(I-E) Bi,0.989,1,1,2
29559724,23-08-2025 04:30,254.25 V,251.62 V,253.86 V,0.755 A,1.29 A,0.722 A,50.062 Hz,0.347 kWh(I) Tot,0 kWh(E) Tot,0.047 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.35 kVAh-Wh(I),0 kVAh-Wh(E),0.347 kWh(I-E) Bi,0.991,1,1,2
29559724,23-08-2025 05:00,254.32 V,251.69 V,253.97 V,0.809 A,1.291 A,0.705 A,50.054 Hz,0.352 kWh(I) Tot,0 kWh(E) Tot,0.047 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.355 kVAh-Wh(I),0 kVAh-Wh(E),0.352 kWh(I-E) Bi,0.992,1,1,2
29559724,23-08-2025 05:30,255.24 V,252.49 V,254.71 V,0.703 A,1.238 A,0.71 A,50.07 Hz,0.334 kWh(I) Tot,0 kWh(E) Tot,0.044 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.337 kVAh-Wh(I),0 kVAh-Wh(E),0.334 kWh(I-E) Bi,0.991,1,1,2
29559724,23-08-2025 06:00,254.98 V,252.4 V,254.5 V,0.67 A,1.251 A,0.647 A,50.018 Hz,0.324 kWh(I) Tot,0 kWh(E) Tot,0.041 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.326 kVAh-Wh(I),0 kVAh-Wh(E),0.324 kWh(I-E) Bi,0.994,1,1,2
29559724,23-08-2025 06:30,255.53 V,252.99 V,254.9 V,0.651 A,1.095 A,0.638 A,50.021 Hz,0.3 kWh(I) Tot,0 kWh(E) Tot,0.042 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.303 kVAh-Wh(I),0 kVAh-Wh(E),0.3 kWh(I-E) Bi,0.99,1,1,2
29559724,23-08-2025 07:00,255.18 V,252.58 V,254.05 V,0.656 A,1.001 A,0.71 A,50.002 Hz,0.298 kWh(I) Tot,0 kWh(E) Tot,0.043 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.301 kVAh-Wh(I),0 kVAh-Wh(E),0.298 kWh(I-E) Bi,0.99,1,1,2
29559724,23-08-2025 07:30,256.32 V,253.88 V,255.35 V,0.613 A,1.041 A,0.64 A,49.98 Hz,0.29 kWh(I) Tot,0 kWh(E) Tot,0.039 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.293 kVAh-Wh(I),0 kVAh-Wh(E),0.29 kWh(I-E) Bi,0.99,1,1,2
29559724,23-08-2025 08:00,256.94 V,254.93 V,256.27 V,0.585 A,1.01 A,0.543 A,49.946 Hz,0.271 kWh(I) Tot,0 kWh(E) Tot,0.038 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.273 kVAh-Wh(I),0 kVAh-Wh(E),0.271 kWh(I-E) Bi,0.993,1,1,2
29559724,23-08-2025 08:30,257.59 V,255.6 V,256.93 V,0.593 A,1.018 A,0.518 A,49.956 Hz,0.269 kWh(I) Tot,0 kWh(E) Tot,0.039 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.273 kVAh-Wh(I),0 kVAh-Wh(E),0.269 kWh(I-E) Bi,0.985,1,1,2
29559724,23-08-2025 09:00,255.6 V,253.73 V,255.04 V,0.605 A,1.055 A,0.492 A,49.991 Hz,0.273 kWh(I) Tot,0 kWh(E) Tot,0.037 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.275 kVAh-Wh(I),0 kVAh-Wh(E),0.273 kWh(I-E) Bi,0.993,1,1,2
29559724,23-08-2025 09:30,249.58 V,247.92 V,249.15 V,0.53 A,0.958 A,0.503 A,50.001 Hz,0.245 kWh(I) Tot,0 kWh(E) Tot,0.032 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.247 kVAh-Wh(I),0 kVAh-Wh(E),0.245 kWh(I-E) Bi,0.992,1,1,2
29559724,23-08-2025 10:00,246.06 V,244.66 V,245.85 V,0.51 A,1.015 A,0.497 A,50.073 Hz,0.247 kWh(I) Tot,0 kWh(E) Tot,0.026 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.249 kVAh-Wh(I),0 kVAh-Wh(E),0.247 kWh(I-E) Bi,0.992,1,1,2
29559724,23-08-2025 10:30,245.07 V,243.95 V,245.01 V,0.589 A,0.92 A,0.515 A,50.144 Hz,0.246 kWh(I) Tot,0 kWh(E) Tot,0.026 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.247 kVAh-Wh(I),0 kVAh-Wh(E),0.246 kWh(I-E) Bi,0.996,1,1,2
29559724,23-08-2025 11:00,246.72 V,245.67 V,246.6 V,0.56 A,0.91 A,0.469 A,50.254 Hz,0.238 kWh(I) Tot,0 kWh(E) Tot,0.027 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.239 kVAh-Wh(I),0 kVAh-Wh(E),0.238 kWh(I-E) Bi,0.996,1,1,2
29559724,23-08-2025 11:30,245.27 V,244.1 V,245.14 V,0.532 A,0.893 A,0.477 A,50.172 Hz,0.231 kWh(I) Tot,0 kWh(E) Tot,0.028 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.233 kVAh-Wh(I),0 kVAh-Wh(E),0.231 kWh(I-E) Bi,0.991,1,1,2
29559724,23-08-2025 12:00,245.23 V,243.99 V,245.01 V,0.546 A,0.917 A,0.492 A,50.093 Hz,0.238 kWh(I) Tot,0 kWh(E) Tot,0.022 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.239 kVAh-Wh(I),0 kVAh-Wh(E),0.238 kWh(I-E) Bi,0.996,1,1,2
29559724,23-08-2025 12:30,244.61 V,243.55 V,244.63 V,0.605 A,0.993 A,0.463 A,50.062 Hz,0.251 kWh(I) Tot,0 kWh(E) Tot,0.025 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.252 kVAh-Wh(I),0 kVAh-Wh(E),0.251 kWh(I-E) Bi,0.996,1,1,2
29559724,23-08-2025 13:00,245.95 V,244.78 V,245.74 V,0.592 A,0.99 A,0.48 A,50.168 Hz,0.251 kWh(I) Tot,0 kWh(E) Tot,0.031 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.254 kVAh-Wh(I),0 kVAh-Wh(E),0.251 kWh(I-E) Bi,0.988,1,1,2
29559724,23-08-2025 13:30,251.4 V,250.09 V,250.88 V,0.635 A,1.009 A,0.504 A,50.269 Hz,0.268 kWh(I) Tot,0 kWh(E) Tot,0.028 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.269 kVAh-Wh(I),0 kVAh-Wh(E),0.268 kWh(I-E) Bi,0.996,1,1,2
29559724,23-08-2025 14:00,246.72 V,245.33 V,246.12 V,0.582 A,0.967 A,0.562 A,50.079 Hz,0.258 kWh(I) Tot,0 kWh(E) Tot,0.029 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.26 kVAh-Wh(I),0 kVAh-Wh(E),0.258 kWh(I-E) Bi,0.992,1,1,2
29559724,23-08-2025 14:30,242.95 V,241.6 V,242.63 V,0.613 A,1.051 A,0.554 A,50.104 Hz,0.268 kWh(I) Tot,0 kWh(E) Tot,0.028 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.269 kVAh-Wh(I),0 kVAh-Wh(E),0.268 kWh(I-E) Bi,0.996,1,1,2
29559724,23-08-2025 15:00,244.51 V,243.22 V,244.32 V,0.613 A,1.084 A,0.595 A,50.04 Hz,0.278 kWh(I) Tot,0 kWh(E) Tot,0.029 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.279 kVAh-Wh(I),0 kVAh-Wh(E),0.278 kWh(I-E) Bi,0.996,1,1,2
29559724,23-08-2025 15:30,247.33 V,245.93 V,247.17 V,0.612 A,1.143 A,0.548 A,50.051 Hz,0.282 kWh(I) Tot,0 kWh(E) Tot,0.035 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.285 kVAh-Wh(I),0 kVAh-Wh(E),0.282 kWh(I-E) Bi,0.989,1,1,2
29559724,23-08-2025 16:00,250.99 V,249.77 V,250.78 V,0.556 A,1.124 A,0.494 A,49.939 Hz,0.27 kWh(I) Tot,0 kWh(E) Tot,0.034 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.272 kVAh-Wh(I),0 kVAh-Wh(E),0.27 kWh(I-E) Bi,0.993,1,1,2
29559724,23-08-2025 16:30,254.49 V,253.19 V,254.26 V,0.534 A,0.987 A,0.46 A,49.912 Hz,0.25 kWh(I) Tot,0 kWh(E) Tot,0.033 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.252 kVAh-Wh(I),0 kVAh-Wh(E),0.25 kWh(I-E) Bi,0.992,1,1,2
29559724,23-08-2025 17:00,254.68 V,253.49 V,254.16 V,0.5 A,0.88 A,0.48 A,49.871 Hz,0.234 kWh(I) Tot,0 kWh(E) Tot,0.031 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.236 kVAh-Wh(I),0 kVAh-Wh(E),0.234 kWh(I-E) Bi,0.992,1,1,2
29559724,23-08-2025 17:30,250.97 V,249.64 V,250.27 V,0.46 A,0.895 A,0.484 A,50.033 Hz,0.228 kWh(I) Tot,0 kWh(E) Tot,0.029 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.23 kVAh-Wh(I),0 kVAh-Wh(E),0.228 kWh(I-E) Bi,0.991,1,1,2
29559724,23-08-2025 18:00,252.29 V,251.1 V,251.79 V,0.501 A,0.903 A,0.496 A,49.981 Hz,0.238 kWh(I) Tot,0 kWh(E) Tot,0.029 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.24 kVAh-Wh(I),0 kVAh-Wh(E),0.238 kWh(I-E) Bi,0.992,1,1,2
29559724,23-08-2025 18:30,252.96 V,251.69 V,252.24 V,0.54 A,0.929 A,0.528 A,49.984 Hz,0.25 kWh(I) Tot,0 kWh(E) Tot,0.032 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.252 kVAh-Wh(I),0 kVAh-Wh(E),0.25 kWh(I-E) Bi,0.992,1,1,2
29559724,23-08-2025 19:00,250.66 V,249.26 V,250 V,0.566 A,0.949 A,0.503 A,49.992 Hz,0.251 kWh(I) Tot,0 kWh(E) Tot,0.03 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.252 kVAh-Wh(I),0 kVAh-Wh(E),0.251 kWh(I-E) Bi,0.996,1,1,2
29559724,23-08-2025 19:30,248.65 V,247.42 V,248.43 V,0.578 A,0.977 A,0.527 A,50.07 Hz,0.257 kWh(I) Tot,0 kWh(E) Tot,0.028 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.259 kVAh-Wh(I),0 kVAh-Wh(E),0.257 kWh(I-E) Bi,0.992,1,1,2
29559724,23-08-2025 20:00,248.36 V,246.94 V,248.03 V,0.641 A,1.015 A,0.549 A,50.127 Hz,0.272 kWh(I) Tot,0 kWh(E) Tot,0.026 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.273 kVAh-Wh(I),0 kVAh-Wh(E),0.272 kWh(I-E) Bi,0.996,1,1,2
29559724,23-08-2025 20:30,248.63 V,247.11 V,248.14 V,0.661 A,1.081 A,0.61 A,50.107 Hz,0.29 kWh(I) Tot,0 kWh(E) Tot,0.024 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.291 kVAh-Wh(I),0 kVAh-Wh(E),0.29 kWh(I-E) Bi,0.997,1,1,2
29559724,23-08-2025 21:00,247.42 V,245.54 V,246.83 V,0.667 A,1.083 A,0.658 A,50.045 Hz,0.296 kWh(I) Tot,0 kWh(E) Tot,0.02 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.297 kVAh-Wh(I),0 kVAh-Wh(E),0.296 kWh(I-E) Bi,0.997,1,1,2
29559724,23-08-2025 21:30,245.85 V,243.68 V,245.27 V,0.673 A,1.242 A,0.677 A,49.992 Hz,0.317 kWh(I) Tot,0 kWh(E) Tot,0.023 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.318 kVAh-Wh(I),0 kVAh-Wh(E),0.317 kWh(I-E) Bi,0.997,1,1,2
29559724,23-08-2025 22:00,244.47 V,242.31 V,243.72 V,0.694 A,1.313 A,0.703 A,49.997 Hz,0.328 kWh(I) Tot,0 kWh(E) Tot,0.027 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.329 kVAh-Wh(I),0 kVAh-Wh(E),0.328 kWh(I-E) Bi,0.997,1,1,2
29559724,23-08-2025 22:30,244.56 V,242.23 V,243.83 V,0.812 A,1.31 A,0.706 A,50.003 Hz,0.344 kWh(I) Tot,0 kWh(E) Tot,0.031 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.345 kVAh-Wh(I),0 kVAh-Wh(E),0.344 kWh(I-E) Bi,0.997,1,1,2
29559724,23-08-2025 23:00,243.26 V,240.65 V,242.61 V,0.844 A,1.431 A,0.755 A,49.96 Hz,0.365 kWh(I) Tot,0 kWh(E) Tot,0.032 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.367 kVAh-Wh(I),0 kVAh-Wh(E),0.365 kWh(I-E) Bi,0.995,1,1,2
29559724,23-08-2025 23:30,244.21 V,241.44 V,243.55 V,0.826 A,1.434 A,0.807 A,49.965 Hz,0.371 kWh(I) Tot,0 kWh(E) Tot,0.034 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.372 kVAh-Wh(I),0 kVAh-Wh(E),0.371 kWh(I-E) Bi,0.997,1,1,2
29559724,24-08-2025 00:00,245.5 V,242.75 V,245 V,0.819 A,1.422 A,0.853 A,49.977 Hz,0.376 kWh(I) Tot,0 kWh(E) Tot,0.038 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.378 kVAh-Wh(I),0 kVAh-Wh(E),0.376 kWh(I-E) Bi,0.995,1,1,2
29559724,24-08-2025 00:30,247.52 V,244.95 V,247.11 V,0.76 A,1.319 A,0.836 A,49.848 Hz,0.357 kWh(I) Tot,0 kWh(E) Tot,0.038 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.359 kVAh-Wh(I),0 kVAh-Wh(E),0.357 kWh(I-E) Bi,0.994,1,1,2
29559724,24-08-2025 01:00,250.11 V,247.44 V,249.57 V,0.701 A,1.315 A,0.75 A,49.902 Hz,0.342 kWh(I) Tot,0 kWh(E) Tot,0.042 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.344 kVAh-Wh(I),0 kVAh-Wh(E),0.342 kWh(I-E) Bi,0.994,1,1,2
29559724,24-08-2025 01:30,252.47 V,249.8 V,251.92 V,0.709 A,1.282 A,0.733 A,50.02 Hz,0.34 kWh(I) Tot,0 kWh(E) Tot,0.04 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.343 kVAh-Wh(I),0 kVAh-Wh(E),0.34 kWh(I-E) Bi,0.991,1,1,2
29559724,24-08-2025 02:00,254.43 V,251.98 V,253.95 V,0.697 A,1.227 A,0.718 A,50.033 Hz,0.332 kWh(I) Tot,0 kWh(E) Tot,0.04 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.334 kVAh-Wh(I),0 kVAh-Wh(E),0.332 kWh(I-E) Bi,0.994,1,1,2
29559724,24-08-2025 02:30,256.18 V,253.62 V,255.7 V,0.672 A,1.221 A,0.697 A,50.028 Hz,0.327 kWh(I) Tot,0 kWh(E) Tot,0.043 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.331 kVAh-Wh(I),0 kVAh-Wh(E),0.327 kWh(I-E) Bi,0.988,1,1,2
29559724,24-08-2025 03:00,257 V,254.42 V,256.54 V,0.647 A,1.199 A,0.674 A,50.003 Hz,0.32 kWh(I) Tot,0 kWh(E) Tot,0.043 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.322 kVAh-Wh(I),0 kVAh-Wh(E),0.32 kWh(I-E) Bi,0.994,1,1,2
29559724,24-08-2025 03:30,257.9 V,255.28 V,257.2 V,0.641 A,1.206 A,0.692 A,49.985 Hz,0.323 kWh(I) Tot,0 kWh(E) Tot,0.044 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.326 kVAh-Wh(I),0 kVAh-Wh(E),0.323 kWh(I-E) Bi,0.991,1,1,2
29559724,24-08-2025 04:00,258.78 V,256.3 V,258.05 V,0.654 A,1.179 A,0.681 A,49.981 Hz,0.321 kWh(I) Tot,0 kWh(E) Tot,0.043 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.324 kVAh-Wh(I),0 kVAh-Wh(E),0.321 kWh(I-E) Bi,0.991,1,1,2
29559724,24-08-2025 04:30,259.2 V,256.76 V,258.45 V,0.646 A,1.163 A,0.636 A,49.971 Hz,0.313 kWh(I) Tot,0 kWh(E) Tot,0.041 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.315 kVAh-Wh(I),0 kVAh-Wh(E),0.313 kWh(I-E) Bi,0.994,1,1,2
29559724,24-08-2025 05:00,259.28 V,256.8 V,258.52 V,0.629 A,1.14 A,0.601 A,49.969 Hz,0.303 kWh(I) Tot,0 kWh(E) Tot,0.039 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.306 kVAh-Wh(I),0 kVAh-Wh(E),0.303 kWh(I-E) Bi,0.99,1,1,2
29559724,24-08-2025 05:30,260.34 V,257.77 V,259.49 V,0.616 A,1.126 A,0.596 A,50.021 Hz,0.3 kWh(I) Tot,0 kWh(E) Tot,0.04 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.303 kVAh-Wh(I),0 kVAh-Wh(E),0.3 kWh(I-E) Bi,0.99,1,1,2
29559724,24-08-2025 06:00,260.78 V,258.29 V,259.98 V,0.63 A,1.106 A,0.58 A,50.049 Hz,0.298 kWh(I) Tot,0 kWh(E) Tot,0.039 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.301 kVAh-Wh(I),0 kVAh-Wh(E),0.298 kWh(I-E) Bi,0.99,1,1,2
29559724,24-08-2025 06:30,261.02 V,258.79 V,260.26 V,0.629 A,1.006 A,0.55 A,50.027 Hz,0.282 kWh(I) Tot,0 kWh(E) Tot,0.037 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.284 kVAh-Wh(I),0 kVAh-Wh(E),0.282 kWh(I-E) Bi,0.993,1,1,2
29559724,24-08-2025 07:00,261.09 V,258.58 V,260.14 V,0.585 A,0.989 A,0.55 A,49.999 Hz,0.273 kWh(I) Tot,0 kWh(E) Tot,0.042 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.276 kVAh-Wh(I),0 kVAh-Wh(E),0.273 kWh(I-E) Bi,0.989,1,1,2
29559724,24-08-2025 07:30,261.01 V,258.72 V,260.19 V,0.592 A,0.976 A,0.497 A,49.978 Hz,0.266 kWh(I) Tot,0 kWh(E) Tot,0.039 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.269 kVAh-Wh(I),0 kVAh-Wh(E),0.266 kWh(I-E) Bi,0.989,1,1,2
29559724,24-08-2025 08:00,261.37 V,259.35 V,260.79 V,0.648 A,0.952 A,0.517 A,50.031 Hz,0.273 kWh(I) Tot,0 kWh(E) Tot,0.04 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.275 kVAh-Wh(I),0 kVAh-Wh(E),0.273 kWh(I-E) Bi,0.993,1,1,2
29559724,24-08-2025 08:30,261.05 V,258.9 V,260.46 V,0.584 A,1.103 A,0.6 A,49.985 Hz,0.294 kWh(I) Tot,0 kWh(E) Tot,0.044 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.298 kVAh-Wh(I),0 kVAh-Wh(E),0.294 kWh(I-E) Bi,0.987,1,1,2
29559724,24-08-2025 09:00,261.01 V,258.6 V,260.07 V,0.534 A,1.076 A,0.577 A,50.015 Hz,0.281 kWh(I) Tot,0 kWh(E) Tot,0.039 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.284 kVAh-Wh(I),0 kVAh-Wh(E),0.281 kWh(I-E) Bi,0.989,1,1,2
29559724,24-08-2025 09:30,259.67 V,257.62 V,258.77 V,0.555 A,0.992 A,0.613 A,50.063 Hz,0.277 kWh(I) Tot,0 kWh(E) Tot,0.039 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.28 kVAh-Wh(I),0 kVAh-Wh(E),0.277 kWh(I-E) Bi,0.989,1,1,2
29559724,24-08-2025 10:00,257.37 V,255.26 V,256.65 V,0.617 A,1.039 A,0.501 A,49.988 Hz,0.274 kWh(I) Tot,0 kWh(E) Tot,0.035 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.276 kVAh-Wh(I),0 kVAh-Wh(E),0.274 kWh(I-E) Bi,0.993,1,1,2
29559724,24-08-2025 10:30,255.2 V,253.27 V,254.77 V,0.637 A,1.041 A,0.526 A,50.059 Hz,0.279 kWh(I) Tot,0 kWh(E) Tot,0.033 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.28 kVAh-Wh(I),0 kVAh-Wh(E),0.279 kWh(I-E) Bi,0.996,1,1,2
29559724,24-08-2025 11:00,254.36 V,252.59 V,253.73 V,0.582 A,1.004 A,0.507 A,50.047 Hz,0.263 kWh(I) Tot,0 kWh(E) Tot,0.033 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.266 kVAh-Wh(I),0 kVAh-Wh(E),0.263 kWh(I-E) Bi,0.989,1,1,2
